,Unnamed: 0,Country/Region,dates,confirmed_cases,iso_code
39854,40634,Dominican Republic,2020-04-05,16163,DOM
39855,40635,Dominican Republic,2020-04-06,17591,DOM
39856,40636,Dominican Republic,2020-04-07,18848,DOM
39857,40637,Dominican Republic,2020-04-08,20069,DOM
39858,40638,Dominican Republic,2020-04-09,21392,DOM
39859,40639,Dominican Republic,2020-04-10,22504,DOM
39860,40640,Dominican Republic,2020-04-11,23760,DOM
39861,40641,Dominican Republic,2020-04-12,25093,DOM
39862,40642,Dominican Republic,2020-04-13,26723,DOM
39863,40643,Dominican Republic,2020-04-14,28273,DOM
39864,40644,Dominican Republic,2020-04-15,30017,DOM
39865,40645,Dominican Republic,2020-04-16,31656,DOM
39866,40646,Dominican Republic,2020-04-17,33379,DOM
39867,40647,Dominican Republic,2020-04-18,34734,DOM
39868,40648,Dominican Republic,2020-04-19,36191,DOM
39869,40649,Dominican Republic,2020-04-20,37795,DOM
39870,40650,Dominican Republic,2020-04-21,39194,DOM
39871,40651,Dominican Republic,2020-04-22,40727,DOM
39872,40652,Dominican Republic,2020-04-23,42212,DOM
39873,40653,Dominican Republic,2020-04-24,43545,DOM
39874,40654,Dominican Republic,2020-04-25,44903,DOM
39875,40655,Dominican Republic,2020-04-26,45863,DOM
39876,40656,Dominican Republic,2020-04-27,47291,DOM
39877,40657,Dominican Republic,2020-04-28,48659,DOM
39878,40658,Dominican Republic,2020-04-29,50016,DOM
39879,40659,Dominican Republic,2020-04-30,51459,DOM
39880,40660,Dominican Republic,2020-05-01,53026,DOM
39881,40661,Dominican Republic,2020-05-02,54279,DOM
39882,40662,Dominican Republic,2020-05-03,55430,DOM
39883,40663,Dominican Republic,2020-05-04,56702,DOM
39884,40664,Dominican Republic,2020-05-05,58020,DOM
39885,40665,Dominican Republic,2020-05-06,59441,DOM
39886,40666,Dominican Republic,2020-05-07,60640,DOM
39887,40667,Dominican Republic,2020-05-08,61746,DOM
39888,40668,Dominican Republic,2020-05-09,62824,DOM
39889,40669,Dominican Republic,2020-05-10,63755,DOM
39890,40670,Dominican Republic,2020-05-11,64728,DOM
39891,40671,Dominican Republic,2020-05-12,65795,DOM
39892,40672,Dominican Republic,2020-05-13,66956,DOM
39893,40673,Dominican Republic,2020-05-14,68011,DOM
39894,40674,Dominican Republic,2020-05-15,69215,DOM
39895,40675,Dominican Republic,2020-05-16,70297,DOM
39896,40676,Dominican Republic,2020-05-17,71447,DOM
39897,40677,Dominican Republic,2020-05-18,72494,DOM
39898,40678,Dominican Republic,2020-05-19,73456,DOM
39899,40679,Dominican Republic,2020-05-20,74672,DOM
39900,40680,Dominican Republic,2020-05-21,75752,DOM
39901,40681,Dominican Republic,2020-05-22,76805,DOM
39902,40682,Dominican Republic,2020-05-23,77691,DOM
39903,40683,Dominican Republic,2020-05-24,78600,DOM
39904,40684,Dominican Republic,2020-05-25,79543,DOM
39905,40685,Dominican Republic,2020-05-26,80288,DOM
39906,40686,Dominican Republic,2020-05-27,81145,DOM
39907,40687,Dominican Republic,2020-05-28,81901,DOM
39908,40688,Dominican Republic,2020-05-29,82944,DOM
39909,40689,Dominican Republic,2020-05-30,83689,DOM
39910,40690,Dominican Republic,2020-05-31,84400,DOM
39911,40691,Dominican Republic,2020-06-01,85162,DOM
39912,40692,Dominican Republic,2020-06-02,85776,DOM
39913,40693,Dominican Republic,2020-06-03,86438,DOM
39914,40694,Dominican Republic,2020-06-04,87004,DOM
39915,40695,Dominican Republic,2020-06-05,87523,DOM
39916,40696,Dominican Republic,2020-06-06,88006,DOM
39917,40697,Dominican Republic,2020-06-07,88418,DOM
39918,40698,Dominican Republic,2020-06-08,88801,DOM
39919,40699,Dominican Republic,2020-06-09,89206,DOM
39920,40700,Dominican Republic,2020-06-10,89647,DOM
39921,40701,Dominican Republic,2020-06-11,90017,DOM
39922,40702,Dominican Republic,2020-06-12,90445,DOM
39923,40703,Dominican Republic,2020-06-13,90748,DOM
39924,40704,Dominican Republic,2020-06-14,90999,DOM
39925,40705,Dominican Republic,2020-06-15,91338,DOM
39926,40706,Dominican Republic,2020-06-16,91667,DOM
39927,40707,Dominican Republic,2020-06-17,91998,DOM
39928,40708,Dominican Republic,2020-06-18,92340,DOM
39929,40709,Dominican Republic,2020-06-19,92674,DOM
39930,40710,Dominican Republic,2020-06-20,92931,DOM
39931,40711,Dominican Republic,2020-06-21,93188,DOM
39932,40712,Dominican Republic,2020-06-22,93506,DOM
39933,40713,Dominican Republic,2020-06-23,93777,DOM
39934,40714,Dominican Republic,2020-06-24,94049,DOM
39935,40715,Dominican Republic,2020-06-25,94315,DOM
39936,40716,Dominican Republic,2020-06-26,94592,DOM
39937,40717,Dominican Republic,2020-06-27,94920,DOM
39938,40718,Dominican Republic,2020-06-28,95193,DOM
39939,40719,Dominican Republic,2020-06-29,95417,DOM
39940,40720,Dominican Republic,2020-06-30,95704,DOM
39941,40721,Dominican Republic,2020-07-01,95926,DOM
39942,40722,Dominican Republic,2020-07-02,96171,DOM
39943,40723,Dominican Republic,2020-07-03,96431,DOM
39944,40724,Dominican Republic,2020-07-04,96659,DOM
39945,40725,Dominican Republic,2020-07-05,96816,DOM
39946,40726,Dominican Republic,2020-07-06,97029,DOM
39947,40727,Dominican Republic,2020-07-07,97294,DOM
39948,40728,Dominican Republic,2020-07-08,97567,DOM
39949,40729,Dominican Republic,2020-07-09,97859,DOM
39950,40730,Dominican Republic,2020-07-10,98128,DOM
39951,40731,Dominican Republic,2020-07-11,98368,DOM
39952,40732,Dominican Republic,2020-07-12,98582,DOM
39953,40733,Dominican Republic,2020-07-13,98838,DOM
39954,40734,Dominican Republic,2020-07-14,99173,DOM
39955,40735,Dominican Republic,2020-07-15,99492,DOM
39956,40736,Dominican Republic,2020-07-16,99812,DOM
39957,40737,Dominican Republic,2020-07-17,100221,DOM
39958,40738,Dominican Republic,2020-07-18,100600,DOM
39959,40739,Dominican Republic,2020-07-19,100851,DOM
39960,40740,Dominican Republic,2020-07-20,101259,DOM
39961,40741,Dominican Republic,2020-07-21,101570,DOM
39962,40742,Dominican Republic,2020-07-22,101892,DOM
39963,40743,Dominican Republic,2020-07-23,102339,DOM
39964,40744,Dominican Republic,2020-07-24,102637,DOM
39965,40745,Dominican Republic,2020-07-25,102936,DOM
39966,40746,Dominican Republic,2020-07-26,103201,DOM
39967,40747,Dominican Republic,2020-07-27,103497,DOM
39968,40748,Dominican Republic,2020-07-28,103785,DOM
39969,40749,Dominican Republic,2020-07-29,104103,DOM
39970,40750,Dominican Republic,2020-07-30,104398,DOM
39971,40751,Dominican Republic,2020-07-31,104710,DOM
39972,40752,Dominican Republic,2020-08-01,104949,DOM
39973,40753,Dominican Republic,2020-08-02,105125,DOM
39974,40754,Dominican Republic,2020-08-03,105375,DOM
39975,40755,Dominican Republic,2020-08-04,105752,DOM
39976,40756,Dominican Republic,2020-08-05,106008,DOM
39977,40757,Dominican Republic,2020-08-06,106274,DOM
39978,40758,Dominican Republic,2020-08-07,106559,DOM
39979,40759,Dominican Republic,2020-08-08,106774,DOM
39980,40760,Dominican Republic,2020-08-09,106985,DOM
39981,40761,Dominican Republic,2020-08-10,107306,DOM
39982,40762,Dominican Republic,2020-08-11,107554,DOM
39983,40763,Dominican Republic,2020-08-12,107761,DOM
39984,40764,Dominican Republic,2020-08-13,108152,DOM
39985,40765,Dominican Republic,2020-08-14,108450,DOM
39986,40766,Dominican Republic,2020-08-15,108635,DOM
39987,40767,Dominican Republic,2020-08-16,108796,DOM
39988,40768,Dominican Republic,2020-08-17,108999,DOM
39989,40769,Dominican Republic,2020-08-18,109535,DOM
39990,40770,Dominican Republic,2020-08-19,109804,DOM
39991,40771,Dominican Republic,2020-08-20,110046,DOM
39992,40772,Dominican Republic,2020-08-21,110499,DOM
39993,40773,Dominican Republic,2020-08-22,110700,DOM
39994,40774,Dominican Republic,2020-08-23,110960,DOM
39995,40775,Dominican Republic,2020-08-24,111442,DOM
39996,40776,Dominican Republic,2020-08-25,111736,DOM
39997,40777,Dominican Republic,2020-08-26,112090,DOM
39998,40778,Dominican Republic,2020-08-27,112452,DOM
39999,40779,Dominican Republic,2020-08-28,112854,DOM
40000,40780,Dominican Republic,2020-08-29,113177,DOM
40001,40781,Dominican Republic,2020-08-30,113455,DOM
40002,40782,Dominican Republic,2020-08-31,114058,DOM
40003,40783,Dominican Republic,2020-09-01,114428,DOM
40004,40784,Dominican Republic,2020-09-02,114879,DOM
40005,40785,Dominican Republic,2020-09-03,115391,DOM
40006,40786,Dominican Republic,2020-09-04,115861,DOM
40007,40787,Dominican Republic,2020-09-05,116236,DOM
40008,40788,Dominican Republic,2020-09-06,116659,DOM
40009,40789,Dominican Republic,2020-09-07,117065,DOM
40010,40790,Dominican Republic,2020-09-08,117917,DOM
40011,40791,Dominican Republic,2020-09-09,118422,DOM
40012,40792,Dominican Republic,2020-09-10,119187,DOM
40013,40793,Dominican Republic,2020-09-11,119879,DOM
40014,40794,Dominican Republic,2020-09-12,120497,DOM
40015,40795,Dominican Republic,2020-09-13,121056,DOM
40016,40796,Dominican Republic,2020-09-14,121962,DOM
40017,40797,Dominican Republic,2020-09-15,122758,DOM
40018,40798,Dominican Republic,2020-09-16,123581,DOM
40019,40799,Dominican Republic,2020-09-17,124544,DOM
40020,40800,Dominican Republic,2020-09-18,125699,DOM
40021,40801,Dominican Republic,2020-09-19,126654,DOM
40022,40802,Dominican Republic,2020-09-20,127568,DOM
40023,40803,Dominican Republic,2020-09-21,128883,DOM
40024,40804,Dominican Republic,2020-09-22,129936,DOM
40025,40805,Dominican Republic,2020-09-23,131212,DOM
40026,40806,Dominican Republic,2020-09-24,132479,DOM
40027,40807,Dominican Republic,2020-09-25,134109,DOM
40028,40808,Dominican Republic,2020-09-26,135725,DOM
40029,40809,Dominican Republic,2020-09-27,137168,DOM
40030,40810,Dominican Republic,2020-09-28,138951,DOM
40031,40811,Dominican Republic,2020-09-29,140716,DOM
40032,40812,Dominican Republic,2020-09-30,142570,DOM
40033,40813,Dominican Republic,2020-10-01,144267,DOM
40034,40814,Dominican Republic,2020-10-02,146299,DOM
40035,40815,Dominican Republic,2020-10-03,148046,DOM
40036,40816,Dominican Republic,2020-10-04,149702,DOM
40037,40817,Dominican Republic,2020-10-05,151534,DOM
40038,40818,Dominican Republic,2020-10-06,153401,DOM
40039,40819,Dominican Republic,2020-10-07,155356,DOM
40040,40820,Dominican Republic,2020-10-08,157376,DOM
40041,40821,Dominican Republic,2020-10-09,159532,DOM
40042,40822,Dominican Republic,2020-10-10,161252,DOM
40043,40823,Dominican Republic,2020-10-11,163125,DOM
40044,40824,Dominican Republic,2020-10-12,164602,DOM
40045,40825,Dominican Republic,2020-10-13,167077,DOM
40046,40826,Dominican Republic,2020-10-14,169348,DOM
40047,40827,Dominican Republic,2020-10-15,171564,DOM
40048,40828,Dominican Republic,2020-10-16,173634,DOM
40049,40829,Dominican Republic,2020-10-17,175381,DOM
40050,40830,Dominican Republic,2020-10-18,177290,DOM
40051,40831,Dominican Republic,2020-10-19,179465,DOM
40052,40832,Dominican Republic,2020-10-20,181577,DOM
40053,40833,Dominican Republic,2020-10-21,183772,DOM
40054,40834,Dominican Republic,2020-10-22,185831,DOM
40055,40835,Dominican Republic,2020-10-23,188471,DOM
40056,40836,Dominican Republic,2020-10-24,190404,DOM
40057,40837,Dominican Republic,2020-10-25,192274,DOM
40058,40838,Dominican Republic,2020-10-26,194976,DOM
40059,40839,Dominican Republic,2020-10-27,197245,DOM
40060,40840,Dominican Republic,2020-10-28,199644,DOM
40061,40841,Dominican Republic,2020-10-29,202040,DOM
40062,40842,Dominican Republic,2020-10-30,204769,DOM
40063,40843,Dominican Republic,2020-10-31,207013,DOM
40064,40844,Dominican Republic,2020-11-01,209456,DOM
40065,40845,Dominican Republic,2020-11-02,212686,DOM
40066,40846,Dominican Republic,2020-11-03,215058,DOM
40067,40847,Dominican Republic,2020-11-04,217882,DOM
40068,40848,Dominican Republic,2020-11-05,221279,DOM
40069,40849,Dominican Republic,2020-11-06,224590,DOM
40070,40850,Dominican Republic,2020-11-07,227786,DOM
40071,40851,Dominican Republic,2020-11-08,230852,DOM
40072,40852,Dominican Republic,2020-11-09,234897,DOM
40073,40853,Dominican Republic,2020-11-10,238698,DOM
40074,40854,Dominican Republic,2020-11-11,242034,DOM
40075,40855,Dominican Republic,2020-11-12,246553,DOM
40076,40856,Dominican Republic,2020-11-13,250434,DOM
40077,40857,Dominican Republic,2020-11-14,253386,DOM
40078,40858,Dominican Republic,2020-11-15,256319,DOM
40079,40859,Dominican Republic,2020-11-16,261096,DOM
40080,40860,Dominican Republic,2020-11-17,264506,DOM
40081,40861,Dominican Republic,2020-11-18,268358,DOM
40082,40862,Dominican Republic,2020-11-19,272168,DOM
40083,40863,Dominican Republic,2020-11-20,275931,DOM
40084,40864,Dominican Republic,2020-11-21,278991,DOM
40085,40865,Dominican Republic,2020-11-22,281802,DOM
40086,40866,Dominican Republic,2020-11-23,286784,DOM
40087,40867,Dominican Republic,2020-11-24,290924,DOM
40088,40868,Dominican Republic,2020-11-25,295139,DOM
40089,40869,Dominican Republic,2020-11-26,299606,DOM
40090,40870,Dominican Republic,2020-11-27,303916,DOM
40091,40871,Dominican Republic,2020-11-28,307572,DOM
40092,40872,Dominican Republic,2020-11-29,311066,DOM
40093,40873,Dominican Republic,2020-11-30,316680,DOM
40094,40874,Dominican Republic,2020-12-01,320992,DOM
40560,41340,Ecuador,2020-01-22,0,ECU
40561,41341,Ecuador,2020-01-23,2,ECU
40562,41342,Ecuador,2020-01-24,3,ECU
40563,41343,Ecuador,2020-01-25,3,ECU
40564,41344,Ecuador,2020-01-26,3,ECU
40565,41345,Ecuador,2020-01-27,3,ECU
40566,41346,Ecuador,2020-01-28,4,ECU
40567,41347,Ecuador,2020-01-29,4,ECU
40568,41348,Ecuador,2020-01-30,4,ECU
40569,41349,Ecuador,2020-01-31,4,ECU
40570,41350,Ecuador,2020-02-01,4,ECU
40571,41351,Ecuador,2020-02-02,4,ECU
40572,41352,Ecuador,2020-02-03,4,ECU
40573,41353,Ecuador,2020-02-04,5,ECU
40574,41354,Ecuador,2020-02-05,6,ECU
40575,41355,Ecuador,2020-02-06,6,ECU
40576,41356,Ecuador,2020-02-07,8,ECU
40577,41357,Ecuador,2020-02-08,8,ECU
40578,41358,Ecuador,2020-02-09,8,ECU
40579,41359,Ecuador,2020-02-10,9,ECU
40580,41360,Ecuador,2020-02-11,9,ECU
40581,41361,Ecuador,2020-02-12,9,ECU
40582,41362,Ecuador,2020-02-13,9,ECU
40583,41363,Ecuador,2020-02-14,9,ECU
40584,41364,Ecuador,2020-02-15,9,ECU
40585,41365,Ecuador,2020-02-16,9,ECU
40586,41366,Ecuador,2020-02-17,10,ECU
40587,41367,Ecuador,2020-02-18,10,ECU
40588,41368,Ecuador,2020-02-19,10,ECU
40589,41369,Ecuador,2020-02-20,11,ECU
40590,41370,Ecuador,2020-02-21,13,ECU
40591,41371,Ecuador,2020-02-22,14,ECU
40592,41372,Ecuador,2020-02-23,15,ECU
40593,41373,Ecuador,2020-02-24,16,ECU
40594,41374,Ecuador,2020-02-25,19,ECU
40595,41375,Ecuador,2020-02-26,20,ECU
40596,41376,Ecuador,2020-02-27,22,ECU
40597,41377,Ecuador,2020-02-28,28,ECU
40598,41378,Ecuador,2020-02-29,33,ECU
40599,41379,Ecuador,2020-03-01,38,ECU
40600,41380,Ecuador,2020-03-02,45,ECU
40601,41381,Ecuador,2020-03-03,51,ECU
40602,41382,Ecuador,2020-03-04,59,ECU
40603,41383,Ecuador,2020-03-05,71,ECU
40604,41384,Ecuador,2020-03-06,90,ECU
40605,41385,Ecuador,2020-03-07,98,ECU
40606,41386,Ecuador,2020-03-08,120,ECU
40607,41387,Ecuador,2020-03-09,144,ECU
40608,41388,Ecuador,2020-03-10,165,ECU
40609,41389,Ecuador,2020-03-11,228,ECU
40610,41390,Ecuador,2020-03-12,289,ECU
40611,41391,Ecuador,2020-03-13,384,ECU
40612,41392,Ecuador,2020-03-14,451,ECU
40613,41393,Ecuador,2020-03-15,547,ECU
40614,41394,Ecuador,2020-03-16,693,ECU
40615,41395,Ecuador,2020-03-17,847,ECU
40616,41396,Ecuador,2020-03-18,1089,ECU
40617,41397,Ecuador,2020-03-19,1333,ECU
40618,41398,Ecuador,2020-03-20,1672,ECU
40619,41399,Ecuador,2020-03-21,2169,ECU
40620,41400,Ecuador,2020-03-22,2599,ECU
40621,41401,Ecuador,2020-03-23,3231,ECU
40622,41402,Ecuador,2020-03-24,3924,ECU
40623,41403,Ecuador,2020-03-25,4483,ECU
40624,41404,Ecuador,2020-03-26,5413,ECU
40625,41405,Ecuador,2020-03-27,6273,ECU
40626,41406,Ecuador,2020-03-28,7172,ECU
40627,41407,Ecuador,2020-03-29,8108,ECU
40628,41408,Ecuador,2020-03-30,9299,ECU
40629,41409,Ecuador,2020-03-31,10522,ECU
40630,41410,Ecuador,2020-04-01,11825,ECU
40631,41411,Ecuador,2020-04-02,13530,ECU
40632,41412,Ecuador,2020-04-03,14858,ECU
40633,41413,Ecuador,2020-04-04,16173,ECU
40634,41414,Ecuador,2020-04-05,17344,ECU
40635,41415,Ecuador,2020-04-06,18841,ECU
40636,41416,Ecuador,2020-04-07,20221,ECU
40637,41417,Ecuador,2020-04-08,21442,ECU
40638,41418,Ecuador,2020-04-09,22815,ECU
40639,41419,Ecuador,2020-04-10,23955,ECU
40640,41420,Ecuador,2020-04-11,25327,ECU
40641,41421,Ecuador,2020-04-12,26660,ECU
40642,41422,Ecuador,2020-04-13,28455,ECU
40643,41423,Ecuador,2020-04-14,30143,ECU
40644,41424,Ecuador,2020-04-15,31887,ECU
40645,41425,Ecuador,2020-04-16,33652,ECU
40646,41426,Ecuador,2020-04-17,35776,ECU
40647,41427,Ecuador,2020-04-18,37296,ECU
40648,41428,Ecuador,2020-04-19,38994,ECU
40649,41429,Ecuador,2020-04-20,40703,ECU
40650,41430,Ecuador,2020-04-21,42289,ECU
40651,41431,Ecuador,2020-04-22,44128,ECU
40652,41432,Ecuador,2020-04-23,45932,ECU
40653,41433,Ecuador,2020-04-24,47562,ECU
40654,41434,Ecuador,2020-04-25,49136,ECU
40655,41435,Ecuador,2020-04-26,50343,ECU
40656,41436,Ecuador,2020-04-27,51987,ECU
40657,41437,Ecuador,2020-04-28,53509,ECU
40658,41438,Ecuador,2020-04-29,55181,ECU
40659,41439,Ecuador,2020-04-30,56814,ECU
40660,41440,Ecuador,2020-05-01,58599,ECU
40661,41441,Ecuador,2020-05-02,59949,ECU
40662,41442,Ecuador,2020-05-03,61196,ECU
40663,41443,Ecuador,2020-05-04,62538,ECU
40664,41444,Ecuador,2020-05-05,63913,ECU
40665,41445,Ecuador,2020-05-06,65404,ECU
40666,41446,Ecuador,2020-05-07,66657,ECU
40667,41447,Ecuador,2020-05-08,67844,ECU
40668,41448,Ecuador,2020-05-09,68981,ECU
40669,41449,Ecuador,2020-05-10,70008,ECU
40670,41450,Ecuador,2020-05-11,71028,ECU
40671,41451,Ecuador,2020-05-12,72140,ECU
40672,41452,Ecuador,2020-05-13,73363,ECU
40673,41453,Ecuador,2020-05-14,74468,ECU
40674,41454,Ecuador,2020-05-15,75730,ECU
40675,41455,Ecuador,2020-05-16,76884,ECU
40676,41456,Ecuador,2020-05-17,78091,ECU
40677,41457,Ecuador,2020-05-18,79177,ECU
40678,41458,Ecuador,2020-05-19,80172,ECU
40679,41459,Ecuador,2020-05-20,81407,ECU
40680,41460,Ecuador,2020-05-21,82520,ECU
40681,41461,Ecuador,2020-05-22,83605,ECU
40682,41462,Ecuador,2020-05-23,84509,ECU
40683,41463,Ecuador,2020-05-24,85460,ECU
40684,41464,Ecuador,2020-05-25,86422,ECU
40685,41465,Ecuador,2020-05-26,87189,ECU
40686,41466,Ecuador,2020-05-27,88071,ECU
40687,41467,Ecuador,2020-05-28,88856,ECU
40688,41468,Ecuador,2020-05-29,89923,ECU
40689,41469,Ecuador,2020-05-30,90681,ECU
40690,41470,Ecuador,2020-05-31,91410,ECU
40691,41471,Ecuador,2020-06-01,92206,ECU
40692,41472,Ecuador,2020-06-02,92833,ECU
40693,41473,Ecuador,2020-06-03,93514,ECU
40694,41474,Ecuador,2020-06-04,94095,ECU
40695,41475,Ecuador,2020-06-05,94621,ECU
40696,41476,Ecuador,2020-06-06,95144,ECU
40697,41477,Ecuador,2020-06-07,95556,ECU
40698,41478,Ecuador,2020-06-08,96003,ECU
40699,41479,Ecuador,2020-06-09,96435,ECU
40700,41480,Ecuador,2020-06-10,96923,ECU
40701,41481,Ecuador,2020-06-11,97333,ECU
40702,41482,Ecuador,2020-06-12,97791,ECU
40703,41483,Ecuador,2020-06-13,98131,ECU
40704,41484,Ecuador,2020-06-14,98432,ECU
40705,41485,Ecuador,2020-06-15,98791,ECU
40706,41486,Ecuador,2020-06-16,99149,ECU
40707,41487,Ecuador,2020-06-17,99528,ECU
40708,41488,Ecuador,2020-06-18,99919,ECU
40709,41489,Ecuador,2020-06-19,100299,ECU
40710,41490,Ecuador,2020-06-20,100604,ECU
40711,41491,Ecuador,2020-06-21,100892,ECU
40712,41492,Ecuador,2020-06-22,101242,ECU
40713,41493,Ecuador,2020-06-23,101558,ECU
40714,41494,Ecuador,2020-06-24,101874,ECU
40715,41495,Ecuador,2020-06-25,102166,ECU
40716,41496,Ecuador,2020-06-26,102480,ECU
40717,41497,Ecuador,2020-06-27,102877,ECU
40718,41498,Ecuador,2020-06-28,103189,ECU
40719,41499,Ecuador,2020-06-29,103484,ECU
40720,41500,Ecuador,2020-06-30,103812,ECU
40721,41501,Ecuador,2020-07-01,104034,ECU
40722,41502,Ecuador,2020-07-02,104373,ECU
40723,41503,Ecuador,2020-07-03,104690,ECU
40724,41504,Ecuador,2020-07-04,104918,ECU
40725,41505,Ecuador,2020-07-05,105075,ECU
40726,41506,Ecuador,2020-07-06,105418,ECU
40727,41507,Ecuador,2020-07-07,105730,ECU
40728,41508,Ecuador,2020-07-08,106049,ECU
40729,41509,Ecuador,2020-07-09,106378,ECU
40730,41510,Ecuador,2020-07-10,106724,ECU
40731,41511,Ecuador,2020-07-11,106964,ECU
40732,41512,Ecuador,2020-07-12,107178,ECU
40733,41513,Ecuador,2020-07-13,107664,ECU
40734,41514,Ecuador,2020-07-14,108085,ECU
40735,41515,Ecuador,2020-07-15,108486,ECU
40736,41516,Ecuador,2020-07-16,108926,ECU
40737,41517,Ecuador,2020-07-17,109440,ECU
40738,41518,Ecuador,2020-07-18,109819,ECU
40739,41519,Ecuador,2020-07-19,110070,ECU
40740,41520,Ecuador,2020-07-20,110846,ECU
40741,41521,Ecuador,2020-07-21,111298,ECU
40742,41522,Ecuador,2020-07-22,111620,ECU
40743,41523,Ecuador,2020-07-23,112314,ECU
40744,41524,Ecuador,2020-07-24,112723,ECU
40745,41525,Ecuador,2020-07-25,113022,ECU
40746,41526,Ecuador,2020-07-26,113287,ECU
40747,41527,Ecuador,2020-07-27,113887,ECU
40748,41528,Ecuador,2020-07-28,114255,ECU
40749,41529,Ecuador,2020-07-29,114706,ECU
40750,41530,Ecuador,2020-07-30,115114,ECU
40751,41531,Ecuador,2020-07-31,115553,ECU
40752,41532,Ecuador,2020-08-01,115792,ECU
40753,41533,Ecuador,2020-08-02,115968,ECU
40754,41534,Ecuador,2020-08-03,116218,ECU
40755,41535,Ecuador,2020-08-04,116898,ECU
40756,41536,Ecuador,2020-08-05,117248,ECU
40757,41537,Ecuador,2020-08-06,117570,ECU
40758,41538,Ecuador,2020-08-07,117989,ECU
40759,41539,Ecuador,2020-08-08,118204,ECU
40760,41540,Ecuador,2020-08-09,118415,ECU
40761,41541,Ecuador,2020-08-10,118993,ECU
40762,41542,Ecuador,2020-08-11,119326,ECU
40763,41543,Ecuador,2020-08-12,119654,ECU
40764,41544,Ecuador,2020-08-13,120121,ECU
40765,41545,Ecuador,2020-08-14,120503,ECU
40766,41546,Ecuador,2020-08-15,120688,ECU
40767,41547,Ecuador,2020-08-16,120849,ECU
40768,41548,Ecuador,2020-08-17,121052,ECU
40769,41549,Ecuador,2020-08-18,121954,ECU
40770,41550,Ecuador,2020-08-19,122305,ECU
40771,41551,Ecuador,2020-08-20,122547,ECU
40772,41552,Ecuador,2020-08-21,123247,ECU
40773,41553,Ecuador,2020-08-22,123448,ECU
40774,41554,Ecuador,2020-08-23,123708,ECU
40775,41555,Ecuador,2020-08-24,124448,ECU
40776,41556,Ecuador,2020-08-25,124819,ECU
40777,41557,Ecuador,2020-08-26,125300,ECU
40778,41558,Ecuador,2020-08-27,125770,ECU
40779,41559,Ecuador,2020-08-28,126330,ECU
40780,41560,Ecuador,2020-08-29,126653,ECU
40781,41561,Ecuador,2020-08-30,126931,ECU
40782,41562,Ecuador,2020-08-31,127960,ECU
40783,41563,Ecuador,2020-09-01,128494,ECU
40784,41564,Ecuador,2020-09-02,129059,ECU
40785,41565,Ecuador,2020-09-03,129701,ECU
40786,41566,Ecuador,2020-09-04,130335,ECU
40787,41567,Ecuador,2020-09-05,130710,ECU
40788,41568,Ecuador,2020-09-06,131133,ECU
40789,41569,Ecuador,2020-09-07,131539,ECU
40790,41570,Ecuador,2020-09-08,133010,ECU
40791,41571,Ecuador,2020-09-09,133515,ECU
40792,41572,Ecuador,2020-09-10,134491,ECU
40793,41573,Ecuador,2020-09-11,135294,ECU
40794,41574,Ecuador,2020-09-12,135912,ECU
40795,41575,Ecuador,2020-09-13,136471,ECU
40796,41576,Ecuador,2020-09-14,137795,ECU
40797,41577,Ecuador,2020-09-15,138715,ECU
40798,41578,Ecuador,2020-09-16,139709,ECU
40799,41579,Ecuador,2020-09-17,140818,ECU
40800,41580,Ecuador,2020-09-18,142080,ECU
40801,41581,Ecuador,2020-09-19,143035,ECU
40802,41582,Ecuador,2020-09-20,143949,ECU
40803,41583,Ecuador,2020-09-21,145622,ECU
40804,41584,Ecuador,2020-09-22,146825,ECU
40805,41585,Ecuador,2020-09-23,148244,ECU
40806,41586,Ecuador,2020-09-24,149669,ECU
40807,41587,Ecuador,2020-09-25,151452,ECU
40808,41588,Ecuador,2020-09-26,153068,ECU
40809,41589,Ecuador,2020-09-27,154511,ECU
40810,41590,Ecuador,2020-09-28,156700,ECU
40811,41591,Ecuador,2020-09-29,158625,ECU
40812,41592,Ecuador,2020-09-30,160632,ECU
40813,41593,Ecuador,2020-10-01,162502,ECU
40814,41594,Ecuador,2020-10-02,164656,ECU
40815,41595,Ecuador,2020-10-03,166403,ECU
40816,41596,Ecuador,2020-10-04,168059,ECU
40817,41597,Ecuador,2020-10-05,170469,ECU
40818,41598,Ecuador,2020-10-06,172612,ECU
40819,41599,Ecuador,2020-10-07,174710,ECU
40820,41600,Ecuador,2020-10-08,177094,ECU
40821,41601,Ecuador,2020-10-09,179527,ECU
40822,41602,Ecuador,2020-10-10,181247,ECU
40823,41603,Ecuador,2020-10-11,183120,ECU
40824,41604,Ecuador,2020-10-12,184597,ECU
40825,41605,Ecuador,2020-10-13,188033,ECU
40826,41606,Ecuador,2020-10-14,190547,ECU
40827,41607,Ecuador,2020-10-15,193007,ECU
40828,41608,Ecuador,2020-10-16,195409,ECU
40829,41609,Ecuador,2020-10-17,197156,ECU
40830,41610,Ecuador,2020-10-18,199065,ECU
40831,41611,Ecuador,2020-10-19,202138,ECU
40832,41612,Ecuador,2020-10-20,204573,ECU
40833,41613,Ecuador,2020-10-21,207174,ECU
40834,41614,Ecuador,2020-10-22,209660,ECU
40835,41615,Ecuador,2020-10-23,212732,ECU
40836,41616,Ecuador,2020-10-24,214665,ECU
40837,41617,Ecuador,2020-10-25,216535,ECU
40838,41618,Ecuador,2020-10-26,220709,ECU
